SDN,,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,mgL_9,mgL_10,mgL_11,mgL_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_DO_1,QF_DO_2,QF_DO_3,QF_DO_4,QF_DO_5,QF_DO_6,QF_DO_7,QF_DO_8,QF_DO_9,QF_DO_10,QF_DO_11,QF_DO_12,,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12,,QF_DO2_1,QF_DO2_2,QF_DO2_3,QF_DO2_4,QF_DO2_5,QF_DO2_6,QF_DO2_7,QF_DO2_8,QF_DO2_9,QF_DO2_10,QF_DO2_11,QF_DO2_12
738236.7917,3/21/21 19:00,8.213964246,4.952117516,10.72709432,,5.460530276,7.83155554,5.156201006,5.800196469,6.35049311,6.522914757,,7.750464921,15.26,12.36,15.28,,18.12,9.7,17.62,11.66,17.82,9.62,,9.66,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.8125,3/21/21 19:30,8.095886867,4.954604264,10.4344999,,5.443599644,7.964464859,5.135388712,5.484675376,6.271199259,6.53884669,,7.910468739,15.58,12.36,15.36,,18.12,9.3,17.58,11.72,18,9.32,,9.42,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.8333,3/21/21 19:59,8.10570371,5.08340952,10.40565378,,5.463287295,7.865311196,5.080738172,5.530732246,6.196675957,6.420909172,,7.698155265,15.36,12.28,15.18,,18.08,9.52,17.42,11.62,17.9,9.58,,9.42,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.8542,3/21/21 20:30,8.072124279,5.005873239,10.30623715,,5.514608737,7.846954717,5.02673508,5.623907697,6.238109092,6.495424134,,7.6711594,15.42,12.24,15.32,,17.74,9.5,17,11.7,17.62,9.28,,9.38,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.875,3/21/21 21:00,7.92885501,4.89114394,10.28698784,,5.386183458,7.818887283,5.048549146,5.538296851,6.203761609,6.564920152,,7.446474809,15.64,12.2,15.54,,17.8,9.42,17.1,11.62,17.6,9.44,,9.48,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.8958,3/21/21 21:29,8.070038681,4.915023298,10.28421779,,5.42582358,7.903520862,5.029404178,5.551895426,6.231932007,6.32452631,,7.119605738,15.48,12.22,15.3,,18.18,9.42,17.2,11.62,17.88,9.32,,9.42,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.9167,3/21/21 22:00,8.091647551,5.170059982,10.41459462,,5.62621686,7.906471209,5.161460702,5.942816998,6.402458503,6.561336108,,7.175079957,15.58,12.48,15.44,,18.24,9.46,17.52,11.88,18.3,9.28,,9.46,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.9375,3/21/21 22:30,8.131238577,5.262725833,10.28384946,,5.617778381,8.03627062,5.121471525,6.002238981,6.43715056,6.700543568,,7.932655025,15.86,12.6,15.66,,18.26,9.38,17.44,11.94,18.12,9.36,,9.44,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.9583,3/21/21 22:59,8.068545072,5.360639552,10.36408551,,5.695531695,8.070552208,5.035459656,5.934891927,6.4512032,6.75085563,,7.738181997,15.58,12.58,15.56,,18.4,9.38,17.54,11.86,18.2,9.440000001,,9.4,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738236.9792,3/21/21 23:30,8.200043359,5.458837957,10.44001382,,5.765638914,8.046021353,5.278676099,6.188701323,6.490329541,6.778587653,,8.044851604,15.6,12.52,15.42,,18.5,9.38,17.52,11.98,18.26,9.4,,9.48,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237,3/22/21 0:00,8.249153116,5.447950628,10.49323781,,5.737018112,8.078008969,5.201677153,5.936112076,6.49621194,6.75862526,,7.747376585,15.72,12.66,15.6,,18.1,9.2,17.26,11.86,17.94,9.3,,9.32,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.0208,3/22/21 0:29,8.266695952,5.449636432,10.44483202,,5.718644873,8.108650136,5.124421385,5.988963784,6.462116097,6.821996313,,7.736759408,15.52,12.62,15.28,,18.22,9.42,17.4,11.86,18.08,9.3,,9.5,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.0417,3/22/21 1:00,8.334398082,5.485199486,10.47402677,,5.879326308,8.149626927,5.28774105,6.2284115,6.564219486,7.063321128,,7.799018477,15.76,12.58,15.64,,17.96,9.38,17.26,11.88,17.9,9.3,,9.38,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.0625,3/22/21 1:30,8.388663089,5.455911121,10.60061727,,5.867809338,8.211572235,5.271771526,6.186243987,6.549136915,6.827002403,,7.627647327,15.54,12.56,15.38,,18.54,9.16,17.5,12.04,18.1,9.14,,9.24,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.0833,3/22/21 1:59,8.348379248,5.561248175,10.62833818,,5.900257484,8.206441477,5.399938886,6.182081178,6.594080679,6.948579999,,7.809007069,15.68,12.68,15.48,,18.08,9.48,17.38,11.96,17.92,9.46,,9.42,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.1042,3/22/21 2:30,8.315805931,5.661931146,10.86610271,,5.912408149,8.341698468,5.395836434,5.995734972,6.648385346,7.02926383,,7.966422379,15.52,12.52,15.36,,18.44,9.16,17.66,11.78,18.28,9.34,,9.34,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.125,3/22/21 3:00,8.262969409,5.68557407,10.81418252,,5.907212048,8.325526141,5.542030341,6.315083673,6.698470883,7.036338749,,7.719307325,15.8,12.78,15.7,,18.02,9.2,17.38,11.98,17.94,9.14,,9.3,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.1458,3/22/21 3:29,8.215307177,5.595912432,10.78803082,,6.033542867,8.367787204,5.566228399,6.335593186,6.744348659,7.256609643,,7.503898486,15.8,12.56,15.64,,18.26,9.42,17.48,11.9,18.12,9.4,,9.56,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.1667,3/22/21 4:00,8.246068343,5.721087446,10.57066731,,6.006385686,8.388756836,5.585994576,6.139714292,6.698320093,7.062373131,,8.265431891,15.54,12.66,15.56,,18.4,9.38,17.74,11.94,18.12,9.42,,9.42,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.1875,3/22/21 4:30,8.346386944,5.621591685,10.65092142,,6.184522456,8.48274783,5.67021553,6.450660371,6.851337013,7.169870164,,8.040384046,15.7,12.86,15.66,,18.28,9.2,17.5,12.24,18.16,9.32,,9.3,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.2083,3/22/21 4:59,8.424490636,5.602310979,10.89142575,,6.001411702,8.5364957,5.669043329,6.222781205,6.779992269,7.213228853,,8.146411843,15.44,12.72,15.48,,18.56,9.24,17.76,12.14,18.26,9.32,,9.38,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.2292,3/22/21 5:30,8.41303722,5.802689841,10.70292472,,6.26222935,8.594946306,5.664997951,6.488173969,6.809894825,7.422907979,,8.100121822,15.82,12.66,15.62,,18.56,9.1,17.66,12,18.36,9.28,,9.36,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.25,3/22/21 6:00,8.465009987,5.708156889,10.79891522,,6.176138506,8.561302669,5.743167623,6.562694026,6.852740571,7.36903639,,8.494046157,15.5,12.58,15.5,,19.02,9.1,18.18,11.94,18.72,9.16,,9.14,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.2708,3/22/21 6:29,8.414982963,5.991410711,10.78482645,,6.150269825,8.572810306,5.830056142,6.392512325,6.815107349,7.661721414,,8.515347753,15.5,12.7,15.48,,19.2,9.28,18.42,12.12,18.9,9.26,,9.28,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.2917,3/22/21 7:00,8.453889183,5.919449076,10.82152928,,6.349434777,8.629047325,5.868105917,6.70688994,6.905541119,7.601833972,,8.603640586,15.64,12.8,15.54,,19.12,9.18,18.46,12.2,18.9,9.24,,9.1,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.3125,3/22/21 7:30,8.414888705,5.950140567,10.80249805,,6.329936402,8.616322027,6.083127411,6.541799103,7.046144754,7.754515725,,8.457933935,16.02,12.86,15.82,,18.76,9.46,18.22,12.34,18.84,9.38,,9.38,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.3333,3/22/21 7:59,8.399423527,5.848107572,10.84911755,,6.267611466,8.751756859,5.99981289,6.997582967,7.077906694,7.475832841,,7.940346116,15.98,13.04,15.88,,18.9,9.600000001,18.3,12.5,18.82,9.540000001,,9.620000001,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.3542,3/22/21 8:30,8.437588697,6.034721833,10.77640518,,6.269256294,8.795329445,6.009806471,6.805183834,7.065415403,7.634712324,,9.244097785,15.64,13.12,15.64,,19.08,9.62,18.58,12.34,19.18,9.62,,9.62,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.375,3/22/21 9:00,8.471381169,6.046577794,10.90495039,,6.320860938,8.790371324,6.092333582,6.765343218,7.151032576,7.90059438,,8.757137507,15.62,13.02,15.52,,19.38,9.42,18.66,12.36,19.38,9.4,,9.32,1,1,1,,1,1,4,1,1,1,,1,,1,1,1,,1,1,4,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.3958,3/22/21 9:29,8.444242211,6.100389632,10.77809675,,6.453467696,8.895546749,6.816046554,6.676553157,7.1525972,8.150143593,,9.203620096,15.86,13.32,15.7,,19.48,9.720000001,19.58,12.64,19.58,9.620000001,,9.800000001,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,4,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.4167,3/22/21 10:00,8.453050982,6.034608622,10.85464644,,6.43515947,8.878575965,6.793279214,6.963441715,7.132553609,8.16253792,,9.535725015,15.48,13,15.6,,19.4,9.48,19.48,12.4,19.26,9.4,,9.38,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.4375,3/22/21 10:30,8.553673611,6.000012162,10.86146581,,6.498986704,8.94777271,6.816181945,7.015015686,7.208064323,8.225904717,,9.012376214,16.06,13.42,15.92,,19.22,9.56,19.26,12.84,18.94,9.76,,9.74,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.4583,3/22/21 10:59,8.456023169,5.654182701,10.99278155,,6.393785716,8.973639722,6.773944377,6.478321605,7.169946551,8.064264817,,9.476471026,15.6,13.32,15.64,,19.32,9.720000001,19.38,12.84,19.32,9.800000001,,9.780000001,1,4,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.4792,3/22/21 11:30,8.53410535,5.432616946,10.97457497,,6.321905742,8.88948117,6.430738705,6.085375178,7.100721865,7.808033066,,8.549372631,15.7,13.24,15.72,,19.28,9.56,19.34,12.56,19.18,9.78,,9.5,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.5,3/22/21 12:00,8.556590154,5.58257072,10.93125286,,6.0370785,8.901163638,6.658317682,6.229492894,7.153334934,7.703851113,,9.445086725,16.16,13.38,16.06,,19.16,11.22,19.58,13.06,19.3,10.12,,10.16,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.5208,3/22/21 12:29,8.427922364,5.082675217,11.16653827,,6.185495982,8.889130523,6.636429688,6.255311322,7.073316979,7.38951229,,9.307973343,15.82,13.52,15.92,,19.44,10.1,20.02,12.96,19.32,10.12,,9.940000001,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.5417,3/22/21 13:00,8.536018905,5.380983491,11.16901006,,6.182870791,8.787766658,6.524403865,6.030422269,6.996955577,7.450411551,,8.377719167,15.7,13.42,15.64,,19.54,9.88,19.94,12.86,19.36,10,,9.82,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.5625,3/22/21 13:30,8.349951499,4.813591762,10.96556455,,5.974060441,8.667875717,6.426812727,6.057897944,6.999398285,7.40852685,,8.655462701,16.18,13.3,16.16,,19.36,10.26,19.78,13,19.4,10.4,,10.28,1,4,1,,4,1,1,1,1,1,,4,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.5833,3/22/21 13:59,8.281145341,4.398803186,10.98506185,,5.697534394,8.438996667,6.032456939,5.045700811,6.66505422,6.949804161,,6.719246924,15.94,12.94,15.84,,18.76,9.960000002,19.3,12.32,18.78,10.02,,9.780000001,1,4,4,,1,4,1,1,1,1,,4,,1,1,1,,4,4,4,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.6042,3/22/21 14:30,8.889695845,3.518399422,7.481256085,,6.23186807,54.89684327,6.13734786,3.323434254,7.186356757,7.061655528,,11.33279984,15.82,12.66,15.8,,18.28,3.12,18.94,12.2,18.66,9.86,,9.58,4,4,4,,1,4,1,1,1,4,,4,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.625,3/22/21 15:00,10.27119239,3.63082176,19.77078509,,5.0904265,2831.307683,6.510851021,5.346320893,6.512642537,5.928298627,,5.79275579,16.1,12.8,16.04,,17.98,2.22,18.82,12.24,18.36,10.08,,10.04,1,1,4,,4,4,1,1,4,4,,4,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.6458,3/22/21 15:29,8.20038601,3.513333976,16.22329637,,5.059199694,3620.79042,5.709875792,5.592672447,6.39742518,6.283404626,,6.735094046,15.6,12.74,15.78,,17.82,9.040000008,18.54,12.24,18.34,9.920000001,,9.800000001,1,1,4,,1,4,4,1,1,1,,1,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.6667,3/22/21 16:00,8.777995043,3.624052504,9.557304906,,5.252856804,866.0133566,5.247677967,3.567403124,6.645906648,6.034585058,,5.487278646,15.72,12.26,15.68,,17.58,9.8,18.5,11.76,18.38,9.84,,9.64,1,4,4,,1,4,1,1,1,1,,1,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.6875,3/22/21 16:30,8.031595687,4.201600083,14.9906014,,4.816514596,4337.620669,6.063364395,6.176868337,6.713586741,6.041396929,,5.654707054,15.74,12.42,15.58,,17.58,9.72,18.32,11.92,18.58,9.7,,9.44,1,4,4,,1,4,4,1,1,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.7083,3/22/21 16:59,8.889406574,4.726821065,13.53546912,,5.647522481,3.445425643,6.35963213,5.479753299,6.526018429,6.697725994,,8.974627095,15.56,12.56,15.46,,17.92,10,18.78,12.08,18.1,10,,9.82,1,4,4,,4,4,1,1,1,1,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.7292,3/22/21 17:30,8.519508785,4.664971136,8.221081967,,5.093011323,3471.607312,6.191511709,5.817130416,6.486642665,6.768750269,,7.051421373,15.7,12.7,15.6,,18,9.72,18.72,12.26,18.12,9.72,,9.54,1,1,1,,4,4,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.75,3/22/21 18:00,7.547822079,4.742596485,15.89563971,,4.790361662,3484.094112,5.235748786,6.336877653,6.19225105,6.707530404,,7.591358774,15.46,12.44,15.4,,17.96,9.68,18.64,12,18.02,9.6,,9.48,1,1,4,,1,4,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.7708,3/22/21 18:29,8.261658312,4.58163925,8.910855033,,5.355357968,4352.805127,5.209337576,6.786490098,6.63723189,6.238692873,,7.300921844,15.28,12.62,15.3,,18.06,9.56,18.44,12.02,18.22,9.4,,9.38,4,1,4,,1,4,4,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.7917,3/22/21 19:00,3.779651714,4.721629481,86.86190553,,3.905669558,2636.473849,2.683741461,49.55984882,7.040048481,5.680236948,,7.773888238,15.34,12.4,15.14,,18,9.56,18.28,11.76,18.24,9.3,,9.38,4,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.8125,3/22/21 19:30,31.8539863,4.317645917,3092.77242,,6.743754803,51.90721017,14.98005702,89.94111924,9.227213216,6.152518517,,6.931562789,15.18,12.2,15.26,,17.92,9.48,18.08,11.6,18.38,9.28,,9.36,4,4,4,,4,4,1,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.8333,3/22/21 19:59,26.57405235,7.929717713,3130.866914,,7.477399405,4.836172639,29.68665223,831.5330732,14.95190561,7.304592826,,3531.615323,15.28,12.1,15.18,,17.88,9.3,18,11.54,18.2,9.24,,9.099999999,4,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.8542,3/22/21 20:30,8.941425095,6.156497816,3890.159302,,5.037348301,42.41810562,0.670603553,10.02145454,25.13058315,9.224818847,,3513.029897,15.08,12.3,14.96,,17.66,9.38,17.86,11.62,17.9,9.16,,9.26,4,4,4,,4,4,4,1,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.875,3/22/21 21:00,0.941450821,1.926642088,3867.169925,,4.036295775,101.3373376,14.74393099,112.313257,39.85728582,9.984260062,,591.0017686,15.38,12.16,15.26,,17.66,9.12,17.94,11.64,18.18,9.2,,9.18,4,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.8958,3/22/21 21:29,175.3308397,0.842394891,3147.697441,,12.80851392,15.9060584,745.4808145,4148.946713,2.302866241,9.745755217,,3524.697755,15.14,12.3,15.1,,18.06,9.139999998,18.04,11.8,18.48,9.199999999,,9.179999999,4,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.9167,3/22/21 22:00,4.904388538,8.188617989,3880.948528,,3.730191325,904.9058282,34.76248231,832.0650773,10.05787737,6.455150436,,11.87352177,15.46,12.14,15.08,,18,9.12,18.12,11.54,18.08,9.06,,9.06,1,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.9375,3/22/21 22:30,7.068664076,10.30335822,3100.313739,,8.064931903,77.04965392,37.14976009,18.57833165,11.85184168,5.864061273,,3508.423772,15.46,12.3,15.2,,17.64,9.42,17.94,11.7,18.14,9.4,,9.32,1,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,4,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.9583,3/22/21 22:59,13.30306089,6.034285095,41.93661685,,6.831827463,920.7460533,5.427136365,360.8824761,10.09239344,5.094324273,,38.45003071,15.68,12.48,15.48,,17.72,9.720000001,17.66,11.88,18.14,9.540000001,,9.520000001,4,4,4,,4,4,1,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738237.9792,3/22/21 23:30,3.958245827,1.496617305,3848.999795,,3.29306907,4360.529528,11.23702257,3312.209767,8.161635299,5.336811458,,33.19507767,15.6,12.34,15.5,,17.84,9.48,17.9,11.84,18.04,9.42,,9.4,4,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238,3/23/21 0:00,780.4050137,7.253940677,3104.557447,,5.130183017,100.6467042,26.66847488,6.461995806,5.15765537,6.00043776,,16.95128869,15.08,12.3,15.06,,18.26,9.34,18.26,11.78,18.54,9.32,,9.26,4,4,4,,4,4,4,1,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.0208,3/23/21 0:29,3091.829005,12.52571612,772.4913738,,10.65203948,1741.561045,58.50401359,29.84788122,5.281078331,7.552923334,,18.49070136,15.4,12.24,15.28,,18.12,9.14,18.18,11.5,18.32,9.14,,9.04,4,4,4,,4,4,4,4,4,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.0417,3/23/21 1:00,768.323328,5.453432239,3848.94318,,4.430181491,237.287066,30.00710534,1.833241862,7.290412632,8.31906408,,11.27863626,15.8,12.52,15.5,,17.74,9.34,17.96,11.94,17.9,9.32,,9.4,4,4,4,,4,4,4,4,1,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.0625,3/23/21 1:30,8.384181971,4.075281557,5.333829028,,5.297511001,4360.420395,7.874334557,6.802614541,6.778184329,6.821406204,,8.021754925,15.7,12.6,15.54,,18.34,9.48,18.28,11.98,18.2,9.3,,9.44,4,4,4,,4,4,1,1,1,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.0833,3/23/21 1:59,9.324877648,4.783507275,12.68202244,,5.7665731,4373.84809,5.667641749,6.176972785,6.729878891,6.703846432,,6.843754715,15.46,12.56,15.36,,18.68,9.340000001,18.6,11.86,18.42,9.36,,9.26,4,1,4,,1,4,4,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.1042,3/23/21 2:30,8.31415854,4.770087569,10.64890656,,5.58366088,4391.19255,5.300652981,5.686442857,6.559074572,6.625989821,,7.810431331,15.66,12.34,15.62,,18.3,9.16,18.48,11.64,18.42,9.24,,9.14,1,1,1,,1,4,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.125,3/23/21 3:00,8.487980622,4.919321138,10.51620602,,5.642138503,4369.985932,6.894815636,5.374671714,6.394295524,6.881443121,,7.546215953,15.56,12.66,15.56,,18.3,9.38,18.46,12.06,18.12,9.46,,9.4,1,1,1,,1,4,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.1458,3/23/21 3:29,7.379190903,4.584721922,11.00695085,,5.427761032,925.3021982,6.138481133,3.844584045,6.13017611,7.033972935,,8.257607846,15.64,12.8,15.66,,18.5,9.240000001,18.56,12.1,18.48,9.240000001,,9.16,1,1,1,,1,4,4,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.1667,3/23/21 4:00,8.869972475,4.688478665,10.68931503,,6.011568239,1054.290359,5.849709728,7.447444967,6.921203066,6.530713309,,6.045956708,15.58,12.5,15.54,,18.74,9.16,18.8,12,18.74,9.04,,9.14,1,4,4,,1,4,1,1,1,4,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.1875,3/23/21 4:30,7.628687214,5.574022413,12.28230241,,5.643660369,142.0588958,6.353714077,4.84014207,6.422953605,6.922911645,,7.063366071,15.82,12.64,15.66,,18.5,9.38,18.44,11.94,18.5,9.28,,9.26,1,4,1,,1,4,1,1,1,4,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.2083,3/23/21 4:59,8.856378152,5.344832854,9.394333256,,5.862776895,630.5204763,5.949537289,6.683898761,6.984677798,7.307806789,,7.59547337,15.72,12.54,15.64,,18.5,9.48,18.72,11.94,18.6,9.38,,9.3,1,4,1,,4,4,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.2292,3/23/21 5:30,8.169142292,5.117830295,12.00481621,,6.1468312,128.1502652,5.861126329,5.470050116,6.883546394,7.376418469,,8.322791442,15.66,12.8,15.66,,19.08,9.34,19.02,12.1,19.06,9.32,,9.24,1,1,4,,1,4,4,1,1,1,,4,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.25,3/23/21 6:00,8.953367262,4.808777108,11.63256154,,5.732662602,4377.663249,6.926183837,6.7218201,6.427595586,7.191368314,,9.807028025,15.72,12.54,15.54,,18.9,9.3,18.86,11.92,18.86,9.22,,9.22,1,4,4,,1,4,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
738238.2708,3/23/21 6:29,7.60738951,5.480412792,9.512214815,,6.065544286,4366.155051,5.601649465,6.915674536,6.464067251,7.361815753,,8.185033663,15.76,12.82,15.66,,18.78,9.42,18.88,12.16,19.06,9.2,,9.22,1,4,4,,4,4,4,1,1,1,,1,,1,1,1,,1,1,1,1,1,1,,1,,0,0,0,,0,0,0,0,0,0,,0
