Time,CTR,PVE,WPT
17-Sep-2017,NaN,NaN,NaN
18-Sep-2017,NaN,NaN,NaN
19-Sep-2017,NaN,NaN,NaN
20-Sep-2017,NaN,NaN,NaN
21-Sep-2017,NaN,NaN,NaN
22-Sep-2017,NaN,NaN,NaN
23-Sep-2017,NaN,NaN,NaN
24-Sep-2017,NaN,NaN,NaN
25-Sep-2017,NaN,NaN,NaN
26-Sep-2017,NaN,NaN,NaN
27-Sep-2017,NaN,NaN,NaN
28-Sep-2017,NaN,NaN,NaN
29-Sep-2017,NaN,NaN,NaN
30-Sep-2017,NaN,NaN,NaN
1-Oct-2017,NaN,NaN,NaN
2-Oct-2017,NaN,NaN,NaN
3-Oct-2017,NaN,NaN,NaN
4-Oct-2017,NaN,NaN,NaN
5-Oct-2017,NaN,NaN,NaN
6-Oct-2017,NaN,NaN,NaN
7-Oct-2017,NaN,NaN,NaN
8-Oct-2017,NaN,NaN,NaN
9-Oct-2017,NaN,NaN,NaN
10-Oct-2017,NaN,NaN,NaN
11-Oct-2017,NaN,NaN,NaN
12-Oct-2017,NaN,NaN,NaN
13-Oct-2017,NaN,NaN,NaN
14-Oct-2017,NaN,NaN,NaN
15-Oct-2017,NaN,NaN,NaN
16-Oct-2017,NaN,NaN,NaN
17-Oct-2017,NaN,NaN,NaN
18-Oct-2017,NaN,NaN,NaN
19-Oct-2017,NaN,NaN,NaN
20-Oct-2017,NaN,NaN,NaN
21-Oct-2017,NaN,NaN,NaN
22-Oct-2017,NaN,NaN,NaN
23-Oct-2017,NaN,NaN,NaN
24-Oct-2017,NaN,NaN,NaN
25-Oct-2017,NaN,NaN,NaN
26-Oct-2017,NaN,NaN,NaN
27-Oct-2017,NaN,NaN,NaN
28-Oct-2017,NaN,NaN,NaN
29-Oct-2017,NaN,NaN,NaN
30-Oct-2017,NaN,NaN,NaN
31-Oct-2017,NaN,NaN,NaN
1-Nov-2017,NaN,NaN,NaN
2-Nov-2017,NaN,NaN,NaN
3-Nov-2017,NaN,NaN,NaN
4-Nov-2017,NaN,NaN,NaN
5-Nov-2017,NaN,NaN,NaN
6-Nov-2017,NaN,NaN,NaN
7-Nov-2017,NaN,NaN,NaN
8-Nov-2017,NaN,NaN,NaN
9-Nov-2017,NaN,NaN,NaN
10-Nov-2017,NaN,NaN,NaN
11-Nov-2017,NaN,NaN,NaN
12-Nov-2017,NaN,NaN,NaN
13-Nov-2017,NaN,NaN,NaN
14-Nov-2017,NaN,NaN,NaN
15-Nov-2017,NaN,NaN,NaN
16-Nov-2017,NaN,NaN,NaN
17-Nov-2017,NaN,NaN,NaN
18-Nov-2017,NaN,NaN,NaN
19-Nov-2017,NaN,NaN,NaN
20-Nov-2017,NaN,NaN,NaN
21-Nov-2017,NaN,NaN,NaN
22-Nov-2017,NaN,NaN,NaN
23-Nov-2017,NaN,NaN,NaN
24-Nov-2017,NaN,NaN,NaN
25-Nov-2017,NaN,NaN,NaN
26-Nov-2017,NaN,NaN,NaN
27-Nov-2017,NaN,NaN,NaN
28-Nov-2017,NaN,NaN,NaN
29-Nov-2017,NaN,NaN,NaN
30-Nov-2017,NaN,NaN,NaN
1-Dec-2017,NaN,NaN,NaN
2-Dec-2017,NaN,NaN,NaN
3-Dec-2017,NaN,NaN,NaN
4-Dec-2017,NaN,NaN,NaN
5-Dec-2017,NaN,NaN,NaN
6-Dec-2017,NaN,NaN,NaN
7-Dec-2017,NaN,NaN,NaN
8-Dec-2017,NaN,NaN,NaN
9-Dec-2017,NaN,NaN,NaN
10-Dec-2017,NaN,NaN,NaN
11-Dec-2017,NaN,NaN,NaN
12-Dec-2017,NaN,NaN,NaN
13-Dec-2017,NaN,NaN,NaN
14-Dec-2017,17.1431299,17.03058333,16.40478151
15-Dec-2017,17.25142157,16.73083333,16.05964461
16-Dec-2017,17.33886949,16.6703125,16.07071752
17-Dec-2017,17.14721324,16.49869792,16.47579044
18-Dec-2017,16.4853799,16.37861458,16.33388419
19-Dec-2017,16.81907782,16.55615625,16.39333211
20-Dec-2017,16.97964032,16.64372917,16.31498836
21-Dec-2017,16.49233824,16.054875,16.14119669
22-Dec-2017,16.12173407,15.97744792,16.23259252
23-Dec-2017,16.11896324,16.09880208,16.25430086
24-Dec-2017,16.2182549,16.02414583,16.13504044
25-Dec-2017,16.34430699,16.03994792,15.87381127
26-Dec-2017,16.53428615,16.2565,15.85299877
27-Dec-2017,16.42591115,16.18786458,15.81731127
28-Dec-2017,16.52918199,15.78471875,15.99118627
29-Dec-2017,16.35123407,15.87211458,16.10633211
30-Dec-2017,16.49758824,15.99729167,15.99923836
31-Dec-2017,16.4308799,15.927625,16.08946752
1-Jan-2018,16.51914032,16.08677083,16.17270711
2-Jan-2018,16.50746324,15.88071875,16.02854044
3-Jan-2018,16.46972365,15.93759375,15.98107169
4-Jan-2018,16.59967157,16.12435417,16.02065502
5-Jan-2018,16.74373407,16.37467708,16.30588419
6-Jan-2018,16.82724449,16.3638125,16.16487377
7-Jan-2018,16.76435907,16.31808333,15.88654044
8-Jan-2018,16.85489032,16.04284375,15.80195711
9-Jan-2018,16.91330699,16.39553125,16.15779044
10-Jan-2018,16.82495282,16.12017708,16.04739461
11-Jan-2018,16.72666115,16.18705208,16.17385294
12-Jan-2018,16.78127574,16.17504167,15.99076961
13-Jan-2018,16.7205674,16.09257292,15.69080086
14-Jan-2018,16.6173799,16.12227083,15.93743627
15-Jan-2018,16.57377574,16.03702083,16.02793627
16-Jan-2018,16.3185674,15.67419792,15.77723836
17-Jan-2018,16.33655699,15.77664583,15.94628002
18-Jan-2018,16.45748407,15.90983333,15.86674877
19-Jan-2018,16.68896324,16.117625,16.17574877
20-Jan-2018,16.6423799,15.92469792,15.73991544
21-Jan-2018,14.39455699,13.63107292,13.70436336
22-Jan-2018,14.57391115,14.3163125,14.60668627
23-Jan-2018,14.72857782,14.4051875,14.29866544
24-Jan-2018,14.64871324,13.84635417,14.28723836
