POP,TIMESTEP,SITE,TRT,pSurv,Ind,Deaths,AveInitialWt,WtStdev,WtSterr
S,40,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,41,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,42,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,43,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,44,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,45,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,46,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,47,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,48,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,49,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,50,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,51,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,52,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,53,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,54,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,55,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,56,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,57,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,58,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,59,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,60,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,61,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,62,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,63,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,64,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,65,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,66,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,67,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,68,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,69,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,70,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,71,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,72,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,73,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,74,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,75,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,76,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,77,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,78,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,79,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,80,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,81,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,82,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,83,PV,NF,81.8181818,9,2,26.0747,25.29497632,8.431658772
S,1,PV,SC,100,10,0,45.0336,32.0785936,10.14414199
S,2,PV,SC,100,10,0,45.0336,32.0785936,10.14414199
S,3,PV,SC,100,10,0,45.0336,32.0785936,10.14414199
S,4,PV,SC,100,10,0,45.0336,32.0785936,10.14414199
S,5,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,6,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,7,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,8,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,9,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,10,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,11,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,12,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,13,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,14,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,15,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,16,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,17,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,18,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,19,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,20,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,21,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,22,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,23,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,24,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,25,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,26,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,27,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,28,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,29,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,30,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,31,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,32,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,33,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,34,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,35,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,36,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,37,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,38,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,39,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,40,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,41,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,42,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,43,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,44,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,45,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,46,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,47,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,48,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,49,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,50,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,51,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,52,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,53,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,54,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,55,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,56,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,57,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,58,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,59,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,60,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,61,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,62,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,63,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,64,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,65,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,66,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,67,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,68,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,69,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,70,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,71,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,72,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,73,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,74,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,75,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,76,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,77,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,78,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,79,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,80,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,81,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,82,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,83,PV,SC,90.9090909,9,1,39.87973333,29.30596091,9.267358551
S,1,PV,SF,100,11,0,35.65940909,26.93934082,8.122516873
S,2,PV,SF,100,11,0,35.65940909,26.93934082,8.122516873
S,3,PV,SF,100,11,0,35.65940909,26.93934082,8.122516873
S,4,PV,SF,100,11,0,35.65940909,26.93934082,8.122516873
S,5,PV,SF,100,11,0,35.65940909,26.93934082,8.122516873
S,6,PV,SF,100,11,0,35.65940909,26.93934082,8.122516873
S,7,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,8,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,9,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,10,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,11,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,12,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,13,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,14,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,15,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,16,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,17,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,18,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,19,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,20,PV,SF,90.9090909,10,1,32.93056,26.74603382,8.457838526
S,21,PV,SF,81.8181818,9,2,29.26545556,25.56654008,8.522180028
S,22,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,23,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,24,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,25,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,26,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,27,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,28,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,29,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,30,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,31,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,32,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,33,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,34,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,35,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,36,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,37,PV,SF,72.7272727,8,3,26.8009875,26.16400028,9.25037101
S,38,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,39,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,40,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,41,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,42,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,43,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,44,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,45,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,46,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,47,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,48,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,49,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,50,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,51,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,52,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,53,PV,SF,63.6363636,7,4,25.85502857,28.11219614,10.6254114
S,54,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,55,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,56,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,57,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,58,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,59,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,60,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,61,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,62,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,63,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,64,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,65,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,66,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,67,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,68,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,69,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,70,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,71,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,72,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,73,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,74,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,75,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,76,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,77,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,78,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,79,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,80,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,81,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,82,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
S,83,PV,SF,54.5454545,6,5,27.33118333,30.49673441,12.45023969
N,1,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,2,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,3,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,4,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,5,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,6,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,7,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,8,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,9,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,10,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,11,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,12,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,13,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,14,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,15,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,16,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,17,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,18,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,19,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,20,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,21,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,22,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,23,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,24,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,25,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,26,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,27,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,28,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,29,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,30,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,31,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,32,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,33,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,34,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,35,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,36,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,37,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,38,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,39,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,40,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,41,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,42,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,43,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,44,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,45,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,46,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,47,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,48,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,49,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,50,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,51,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,52,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,53,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,54,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,55,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,56,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,57,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,58,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,59,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,60,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,61,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,62,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,63,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,64,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,65,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,66,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,67,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,68,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,69,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,70,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,71,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,72,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,73,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,74,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,75,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,76,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,77,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,78,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,79,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,80,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,81,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,82,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,83,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,84,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,85,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,86,PA,NC,100,18,0,15.76716667,8.98446848,2.117659529
N,1,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,2,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,3,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,4,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,5,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,6,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,7,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,8,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,9,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,10,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,11,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,12,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,13,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,14,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,15,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,16,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,17,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,18,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,19,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,20,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,21,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,22,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,23,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,24,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,25,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,26,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,27,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,28,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,29,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,30,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,31,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,32,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,33,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,34,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,35,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,36,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,37,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,38,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,39,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,40,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,41,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,42,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,43,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,44,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,45,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,46,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,47,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,48,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,49,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,50,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,51,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,52,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,53,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,54,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,55,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,56,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,57,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,58,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,59,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,60,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,61,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,62,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,63,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,64,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,65,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,66,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,67,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,68,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,69,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,70,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,71,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,72,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,73,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,74,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,75,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,76,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,77,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,78,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,79,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,80,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,81,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,82,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,83,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,84,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,85,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,86,PA,NF,100,18,0,20.25506667,11.09416444,2.614919636
N,1,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,2,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,3,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,4,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,5,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
N,6,PA,SC,100,18,0,16.36728333,8.041223519,1.89533456
